  ,Itt,par,par1,par2,par3,par4,par5,par6,par7,par8,par9,par10,par11,par12,par13,par14,par15,par16,par17,par18,par19,par20,par21,par22,par23,par24,par25,par26,par27,par28,par29,par30,par31,par32,par33,par34,par35,par36,par37,par38
1815,110750,38,2.62E-03,12.07,13.49,14.43,6.855,4.094,15.37,16.21,7.862,4.514,17.46,8.285,4.968,4.034,2.3,1.466,244.1,382.9,331.8,256.6,117,49.64,602,520.4,403.5,183,78.27,451.2,348.8,159.1,67.45,270.5,122.7,52.47,56.23,23.68,10.25,0.2347
1816,110800,38,2.50E-03,12.73,14.05,15.56,7.177,4.612,15.96,17.31,8.23,5.003,19.34,8.918,5.752,4.264,2.566,1.782,192.1,306.4,260.7,205.7,90.79,41.23,489.6,415.6,328.8,144.4,66.06,353.8,279.1,123.2,55.95,220.8,96.97,44.36,43.04,19.43,9,0.2381
1817,110850,38,1.58E-03,11.08,12.75,13.72,6.599,4.001,15.29,16.11,8.027,4.573,17.47,8.449,5.114,4.245,2.389,1.566,174.4,276.3,236.6,185.8,82.57,37.57,438.7,374.7,295.1,130.5,59.82,321,252,112.1,50.96,198.5,87.74,40.24,39.22,17.72,8.222,0.2372
1818,110900,38,3.01E-03,11.39,12.94,14.43,6.744,4.113,15.1,16.47,7.923,4.59,18.76,8.678,5.468,4.179,2.427,1.702,145.9,229.9,198.2,154.3,69.22,30.23,363.2,312.2,243.7,108.8,47.95,269.2,209.5,94.05,41.06,163.5,73,32.17,32.95,14.3,6.413,0.2361
1819,110950,38,2.54E-03,8.567,9.944,10.45,5.122,3.103,12.09,12.37,6.32,3.587,13.29,6.486,4.013,3.333,1.883,1.288,220.8,347.7,299.8,233.5,105,46.37,548.5,472.1,368.3,165.1,73.31,407.2,317.1,142.6,62.97,247.4,110.9,49.23,50.03,22.02,9.892,0.2358
1820,111000,38,2.35E-03,10.57,11.83,13.08,6.091,3.793,13.97,14.71,7.283,4.042,16.52,7.641,4.83,3.817,2.083,1.545,169.5,269.5,230.1,180.7,79.64,36.02,429.7,365.9,288.2,126.4,57.62,312.4,245.3,108.1,48.89,193.3,84.75,38.66,37.52,16.89,7.816,0.2346
1821,111050,38,5.30E-03,7.046,7.628,9.005,3.941,2.986,8.962,9.851,4.718,3.072,11.84,5.152,4.022,2.502,1.6,1.539,161.6,258.9,219.4,173.4,75.26,34.87,415.8,351.4,278.4,120.4,56.25,297.9,235.3,102.2,47.34,186.5,80.61,37.69,35.14,16.22,7.744,0.2347
1822,111100,38,5.13E-03,11.97,14.05,14.69,7.271,4.251,16.89,17.33,8.8,4.869,18.37,9.036,5.386,4.601,2.533,1.722,179.1,281.5,243.2,188.4,84.14,36.22,443.4,382.2,296.8,132.1,57.36,330.3,255.9,114.3,49.19,198.7,88.47,38.43,39.59,17.02,7.59,0.2385
1823,111150,38,1.96E-03,10.61,11.89,12.81,6.054,4.051,13.99,14.23,7.166,4.293,15.91,7.299,5.198,3.684,2.208,1.851,137.7,217.9,186.8,145.9,64.2,28.15,345.6,295.6,231.4,101.4,44.8,253.5,197.9,87.13,38.19,154.9,67.91,30.03,30.02,13.11,5.905,0.2363
1824,111200,38,2.56E-03,8.61,9.602,9.615,4.749,2.829,11.29,10.73,5.652,3.004,11.12,5.373,3.416,2.85,1.508,1.184,109.1,173.5,147.7,116.8,51.07,23.34,276.5,234.7,186.3,80.99,37.42,199.9,158,69.13,31.56,125.5,54.54,25.25,23.97,10.9,5.18,0.2316
1825,111250,38,4.20E-03,12.9,12.95,15.59,6.437,5.281,13.32,15.61,6.647,5.172,19.17,7.806,6.591,3.33,2.587,2.372,154.3,244.8,208.7,164.6,71.58,31.98,389.1,331.1,261.6,113.5,51,282.4,222.6,96.86,43.24,176,76.28,34.33,33.27,14.83,6.783,0.2367
1826,111300,38,2.16E-03,12.54,13.91,15.44,7.122,4.87,15.66,17.07,8.028,5.326,19.33,8.787,6.217,4.125,2.754,2.085,183.5,290.3,248.5,195,85.6,38.4,460,393.1,309.1,135.3,60.92,336.6,264.1,116,52,207.7,90.89,40.96,40.01,17.92,8.145,0.2341
1827,111350,38,4.16E-03,8.208,8.499,10.35,4.33,3.473,9.013,10.64,4.602,3.492,13.54,5.499,4.699,2.364,1.821,1.716,197.6,311.4,267.9,209.1,92.82,41.23,491.8,422.1,330.2,146,65.17,363.2,283.5,125.9,55.9,221.8,98.1,43.79,43.7,19.37,8.725,0.2359
1828,111400,38,1.20E-02,7.121,7.461,8.581,3.737,2.879,8.01,8.982,4.032,2.962,10.59,4.539,3.633,2.039,1.503,1.317,153.6,242.3,208.4,162.4,71.91,31.32,383.3,328.6,256.9,113.2,49.74,282.8,220.2,97.58,42.47,172.2,75.89,33.37,33.74,14.65,6.552,0.2351
1829,111450,38,3.39E-03,6.652,6.959,8.16,3.508,2.78,7.504,8.542,3.809,2.858,10.31,4.357,3.594,1.944,1.465,1.317,145.6,228,197.5,153.1,69.02,29.92,358.4,309.3,240.7,107.8,47.24,268,207.7,93.65,40.57,161.7,72.46,31.78,32.82,14.18,6.356,0.2319
1830,111500,38,6.03E-03,6.322,6.567,7.511,3.264,2.53,7.003,7.86,3.51,2.642,9.22,3.963,3.158,1.772,1.34,1.113,213,336.2,290.4,223.9,100.4,43.32,532.1,458.2,354.5,158.3,68.84,395.9,305.1,137,58.99,236.2,105.4,45.94,47.47,20.4,9.064,0.2335
1831,111550,38,2.66E-03,8.851,9.145,10.73,4.584,3.495,9.716,11.19,4.916,3.651,13.34,5.679,4.394,2.504,1.86,1.489,179.1,286.2,244,190.8,84.22,37.6,458.9,389.9,305.9,134.3,60.48,332.5,259.8,114.8,51.18,204,89.52,40.39,39.73,17.67,8.107,0.2342
1832,111600,38,1.05E-02,9.139,9.704,10.82,4.842,3.558,10.68,11.55,5.383,3.762,13.13,5.828,4.347,2.729,1.897,1.491,184.3,289.3,251.5,193.1,88.38,38.22,455.6,394.5,304.1,138.3,60.34,343.1,263.2,120.6,52.09,203,92.27,40.31,42.54,18.27,8.071,0.2348
1833,111650,38,2.87E-03,9.471,10.22,11.01,5.091,3.423,11.59,12,5.857,3.616,13.15,6.05,4.119,2.982,1.813,1.379,219.4,347.7,298.3,233.2,104.9,47.11,552.6,472.6,370.7,165.9,75.06,405.7,317,142.7,64.01,248.8,111.2,50.39,50.32,22.46,10.26,0.2336
1834,111700,38,4.25E-03,7.504,8.028,9.026,4.04,2.917,9.088,9.8,4.653,3.049,11.35,5.033,3.694,2.409,1.557,1.268,189.5,296.6,257.7,199.2,91.85,39.87,465.3,403.3,312.6,143.5,62.77,350.6,270.7,125,54.17,210.1,96.37,42.22,44.61,19.28,8.547,0.2343
1835,111750,38,4.05E-03,9.98,11.2,12.2,5.731,3.794,13.15,13.84,6.811,4.235,15.31,7.166,4.777,3.549,2.187,1.536,151.8,242.5,206.2,162.5,71.81,32.28,388.9,329.2,260.7,114.3,51.98,280.3,220.5,97.65,43.79,174.9,76.54,34.9,34.12,15.19,7.018,0.2348
1836,111800,38,4.34E-03,13.38,14.9,15.97,7.545,4.878,17.05,17.91,8.707,5.416,19.32,9.131,5.938,4.463,2.76,1.867,220.1,350.6,298.9,234.9,103.8,46.21,559.6,475.9,375.1,165,73.97,405.9,318.8,141,62.7,251.5,110.6,49.63,49.06,21.77,9.879,0.2342
1837,111850,38,1.36E-03,9.625,11.25,11.81,5.804,3.66,13.77,14.05,7.206,4.282,14.7,7.314,4.542,3.792,2.217,1.444,143.5,228.6,195.5,152.5,68,30,365.5,311.4,243.8,108,48.14,266.5,207.6,92.73,40.83,162.8,72.02,32.17,32.38,14.17,6.428,0.2362
1838,111900,38,2.95E-03,6.162,7.233,7.256,3.676,2.299,8.842,8.658,4.554,2.699,8.754,4.451,2.784,2.36,1.384,0.9164,163.6,263,222.7,176,78.03,36.16,424,358,283.8,125.1,58.49,303.3,239.5,106.3,49.19,190.1,83.72,39.21,37.39,17.21,8.179,0.2359
1839,111950,38,2.74E-03,12.35,14.75,14.8,7.567,4.664,18.14,17.84,9.386,5.549,17.9,9.199,5.65,4.872,2.854,1.823,124.3,199.8,169,133.7,58.5,26.88,322.3,271.6,215.7,93.81,43.58,229.8,181.6,79.6,36.5,144.5,62.74,29.21,27.68,12.63,6.021,0.2349
1840,112000,38,1.99E-03,11,12.96,13.32,6.656,4.287,15.81,15.78,8.184,4.981,16.26,8.134,5.252,4.248,2.56,1.74,97.65,154.6,133.3,103.2,47.34,20.84,245.5,210.9,164,74.66,33.25,182.1,140.7,64.71,28.41,109.6,49.83,22.27,23.12,10.09,4.605,0.234
1841,112050,38,1.92E-03,10.36,11.73,12.31,5.949,3.85,13.7,14.07,7.008,4.314,14.81,7.178,4.639,3.6,2.19,1.528,151.2,239.5,205.7,160.5,72.26,32.3,380.3,325.8,254.8,114.3,51.42,280,218.2,98.35,43.87,170.9,76.55,34.55,34.67,15.42,7.06,0.2348
1842,112100,38,6.02E-03,11.54,12.84,13.79,6.504,4.268,14.69,15.45,7.498,4.715,16.71,7.876,5.183,3.843,2.398,1.644,186.3,296.6,253.2,198.8,88.2,39.85,473.2,403,317.2,140.1,63.7,344.2,270,119.9,54.11,212.7,93.92,42.75,41.91,18.84,8.663,0.2355
1843,112150,38,4.87E-03,8.887,10.35,11.12,5.373,3.561,12.74,13.11,6.703,4.068,14.36,6.895,4.644,3.55,2.135,1.572,184.4,294,250.6,197,87.4,39.82,469.6,399.6,314.7,139.2,63.73,340.7,267.7,118.8,54.11,210.9,93.28,42.73,41.54,18.85,8.709,0.2342
1844,112200,38,4.37E-03,13.53,15.94,16.11,8.163,4.694,19.48,19.12,10.07,5.396,19.49,9.853,5.722,5.223,2.77,1.786,162.2,258.6,220.4,173.6,77.54,35.35,413.1,351.5,277.2,123.5,56.56,299.7,235.9,105.4,48.04,186.1,82.9,37.97,37.16,16.89,7.785,0.2359
1845,112250,38,5.50E-03,11.66,14.03,14.38,7.312,4.007,17.62,17.49,9.284,4.649,18.12,9.198,5.089,4.916,2.429,1.568,137.2,221.1,186.1,148.7,65.23,30.4,357.3,299.8,240.4,104.9,49.32,252.5,201.6,88.5,41.2,161.8,70.56,33.23,31.12,14.41,6.883,0.2363
1846,112300,38,7.40E-03,12.35,15.26,15.76,8.073,4.58,19.29,19.64,10.27,5.623,20.48,10.46,6.035,5.483,2.999,1.905,173.4,279.9,235.4,187.8,81.5,38.33,452.6,380,303.6,131.3,62.09,319.7,254.8,110.7,52.02,203.6,88.1,41.66,38.4,17.97,8.561,0.2346
1847,112350,38,3.98E-03,11.99,14.35,15.21,7.519,4.835,18,18.54,9.567,5.719,19.76,9.825,6.311,5.114,3.018,2.123,218.5,345.4,298.1,230.3,104.7,44.92,546.5,471,364.4,165.3,71.16,406.6,314.1,142.8,61.24,243.1,110.2,47.49,50.24,21.49,9.318,0.2351
1848,112400,38,3.54E-03,11.06,12.78,13.84,6.616,4.593,15.34,16.05,8.012,5.157,17.52,8.352,5.834,4.197,2.668,2.042,193.6,306.8,262.5,206.7,92.82,40.99,486.9,415.9,328,146.9,65.12,355.9,280.1,125.9,55.53,221,98.92,43.89,44.58,19.6,8.744,0.2359
1849,112450,38,1.02E-02,11.88,13.98,14.75,7.244,4.729,16.85,17.55,8.806,5.533,18.66,9.177,5.947,4.625,2.875,1.984,197.1,310.3,268.6,207.6,95.13,41.01,488.9,422.7,327.1,149.6,64.71,365.9,282.8,129.6,55.86,218.9,100.1,43.32,45.96,19.77,8.627,0.2368
1850,112500,38,5.85E-03,11.7,13.99,14.29,7.249,4.138,17.15,17.22,8.953,4.885,17.95,9.023,5.277,4.697,2.561,1.659,269.2,426.1,366.4,285.7,129.5,57.77,675,579.9,452.5,204.9,91.59,498.7,388.7,176.3,78.63,303.5,137.4,61.4,62.42,27.8,12.47,0.236
1851,112550,38,6.72E-03,11.01,13.05,13.84,6.824,4.038,16.04,16.42,8.442,4.628,17.64,8.63,5.232,4.456,2.428,1.696,189.4,306.1,256.9,205.6,88.94,42.69,495.4,415.2,332.8,143.6,69.15,348.6,278.9,120.7,57.88,223.6,96.45,46.48,41.89,20.03,9.699,0.2341
1852,112600,38,3.85E-03,11.82,14.05,14.75,7.326,4.374,17.46,17.62,9.191,5.013,18.82,9.265,5.68,4.859,2.631,1.867,226.4,363.7,307.1,244.9,107.6,51.23,584.7,493.2,393.7,172.7,82.41,416.5,332,146,69.45,265.1,116.3,55.51,51.24,24.32,11.65,0.2374
1853,112650,38,5.61E-03,15.33,19.11,18.53,9.944,5.145,24.62,22.96,12.86,6.095,22.72,11.99,6.456,6.726,3.179,1.994,164.4,265.3,223.2,178,77.14,36.56,428.8,360.2,287.6,124.3,59.13,302.9,241.6,104.7,49.62,193,83.44,39.69,36.32,17.16,8.211,0.2349
1854,112700,38,3.93E-03,14.14,16.49,17.39,8.535,4.974,19.66,20.25,10.21,5.656,21.59,10.52,6.243,5.316,2.933,1.902,94.89,153.1,128.6,103,44.59,21.03,247.5,207.4,166.5,71.8,34.12,174.3,139.4,60.43,28.45,112.1,48.34,23.02,21.1,9.914,4.827,0.2348
1855,112750,38,3.08E-03,15.22,18,18.39,9.281,5.164,21.73,21.75,11.25,5.974,22.5,11.27,6.374,5.84,3.089,1.884,86.59,137.8,117.4,92.64,40.9,18.59,219.9,186.8,147.8,64.91,29.74,159.2,125.6,55.45,25.18,99.41,43.69,20.04,19.46,8.804,4.112,0.2349
1856,112800,38,2.25E-03,14.32,17.25,17.09,8.88,4.872,21.16,20.54,10.92,5.743,20.72,10.62,5.995,5.648,2.972,1.829,84.81,137.4,115.1,92.31,40.31,19.07,223.5,186.4,150.2,65.16,31.25,156.4,125.1,54.76,25.8,101.2,43.79,21.14,19.29,9.082,4.533,0.2359
1857,112850,38,1.30E-03,16.81,20.72,20.39,10.79,5.309,26.11,25.05,13.65,6.278,24.94,13.08,6.583,7.14,3.266,1.912,184.9,292.4,251.5,195.8,88.45,38.79,463.3,397.8,310.4,139.8,61.71,342.2,266.3,120.4,52.73,208,93.6,41.41,42.43,18.55,8.363,0.2347
1858,112900,38,2.61E-03,10.95,12.65,12.8,6.428,3.378,15.47,14.6,7.927,3.533,15.32,7.465,4.172,4.075,1.794,1.297,120.3,195,163.1,131,56.43,26.82,317.3,264.1,213.3,91.07,43.95,221.3,177.4,76.6,36.25,143.6,61.13,29.65,26.67,12.48,6.231,0.2363
1859,112950,38,4.36E-03,11.18,12.22,12.94,6.086,4.103,14.06,14.01,7.064,4.181,15.27,7.018,4.899,3.564,2.072,1.698,101.2,163.5,137.4,109.9,48.14,22.6,265.2,221.9,178.3,77.62,36.97,186.6,149,65.37,30.59,120,52.15,24.96,22.98,10.72,5.319,0.235
1860,113000,38,2.82E-03,11.04,13.32,13.51,6.931,3.656,16.56,16.24,8.65,4.212,16.88,8.507,4.634,4.533,2.2,1.373,140.3,227.3,190.4,152.8,66.78,31.84,369.2,308.5,248.2,108,51.88,258.6,207.3,90.7,43.17,167,72.61,34.95,31.96,15.13,7.392,0.2358
1861,113050,38,1.90E-03,12.49,14.45,15.03,7.401,4.413,17.2,17.32,8.847,4.95,18.32,8.908,5.436,4.562,2.541,1.699,138.5,220.4,188.7,147.3,66.75,29.51,351.3,300.3,235,106.2,47.22,257.3,200.7,91.02,40.17,157.2,70.99,31.66,32.31,14.26,6.469,0.2376
1862,113100,38,2.52E-03,15.29,18.14,18.48,9.351,5.353,21.81,21.83,11.26,6.222,22.68,11.3,6.697,5.82,3.231,2.086,190.2,300.7,259.9,199.8,90.66,38.86,476.3,410.6,316.9,143.2,61.96,355.1,272.8,123.9,52.96,210.9,95.17,41.37,43.35,18.52,8.265,0.2369
1863,113150,38,1.80E-03,11.23,12.91,13.77,6.662,3.909,15.36,15.68,7.951,4.281,17.34,8.159,5.061,4.13,2.233,1.597,145.7,229.7,198.6,153.4,69.83,29.93,363.2,312.9,242.7,109.9,47.67,270.7,208.8,95.18,40.68,162.3,73.44,32,33.61,14.35,6.442,0.2343
1864,113200,38,4.95E-03,18.1,21.15,21.82,10.88,6.109,25.08,25.25,12.9,6.9,26.72,13.03,7.648,6.637,3.571,2.339,244.9,392.5,333.6,261.9,116.1,52.26,629.9,534.6,420.6,186,84.16,454.6,356.7,158.2,71.09,280.9,124.2,56.33,55.15,24.81,11.43,0.2365
1865,113250,38,6.46E-04,17.85,21.85,21.75,11.37,6.072,27.17,26.57,14.17,7.277,26.78,13.86,7.543,7.396,3.793,2.244,175.3,282,238.6,188.9,83.92,38.8,454.4,383.7,304.5,134.9,62.75,324.8,257,114.2,52.73,204.1,90.38,42.16,40.24,18.57,8.81,0.2361
1866,113300,38,1.99E-03,17.86,22.52,22.03,11.81,6.226,29.09,27.87,15.34,7.694,27.45,14.67,7.796,8.104,4.039,2.333,200.8,324.9,273.1,217.7,95.33,44.96,527.4,441.7,353.6,154,73.45,371.4,295.9,129.7,61.01,237.2,103.2,49.37,45.37,21.25,10.44,0.2345
1867,113350,38,1.74E-03,14.58,17.76,17.51,9.191,4.73,22.34,21.25,11.62,5.535,21.24,11.03,5.797,6.052,2.861,1.701,223.3,355.4,305.1,236.6,107.4,47.02,567.5,485.2,378.3,170.6,75.73,416.9,322.9,146.7,64.04,252.3,113.6,50.67,51.72,22.51,10.38,0.2345
1868,113400,38,2.67E-03,13.93,16.63,16.48,8.514,4.847,20.49,19.65,10.55,5.621,19.8,10.11,5.848,5.444,2.877,1.841,197.4,313.4,270.1,208,94.71,40.41,499,428.6,331.4,150.2,64.74,369.6,284.4,129.6,55.19,220.2,99.67,43.1,45.54,19.35,8.563,0.2337
1869,113450,38,4.69E-03,12,14.03,14.38,7.188,4.304,17.16,16.92,8.885,4.833,17.51,8.726,5.245,4.621,2.468,1.687,113.1,182.1,153.9,122,54.03,24.75,294.4,247.6,197.4,86.83,40.22,209.4,165.8,73.56,33.61,132.4,58.14,27.02,25.94,11.81,5.586,0.2357
1870,113500,38,2.33E-03,15.91,17.83,18.52,8.956,5.709,20.64,20.89,10.46,6.219,21.87,10.56,6.766,5.328,3.122,2.215,200.6,321.4,272.7,215.1,94.72,42.69,515.8,436.7,345.4,151.6,68.74,370.7,292.3,128.8,57.99,231.3,101.5,46.1,44.86,20.21,9.309,0.2369
1871,113550,38,2.03E-03,6.953,8.2,8.335,4.208,2.466,10.31,9.955,5.377,2.76,10.33,5.182,3.082,2.827,1.421,1.019,136,218.6,184.8,147.2,65.82,30.68,352,296.8,237.1,105.7,49.57,251,199.8,89.43,41.64,159.8,71.22,33.48,32.05,14.96,7.155,0.2376
1872,113600,38,3.43E-03,7.1,8.381,8.241,4.252,2.428,10.47,9.74,5.374,2.683,9.884,4.999,2.955,2.777,1.363,0.9891,222.6,358.6,301.8,241.1,105.6,48.79,578.8,486.1,389.4,170.1,79.11,409.3,326.9,143.2,66.12,262,114.4,53.31,50.27,23.25,11.02,0.2376
1873,113650,38,2.66E-03,8.083,10.06,9.829,5.253,2.536,13.01,12.17,6.825,2.982,12.36,6.418,3.322,3.596,1.58,1.016,131.8,211.4,178.8,142.4,63.31,29.59,340.3,286.8,229.4,101.5,48.04,242.7,193.1,85.91,40.09,154.7,68.43,32.49,30.54,14.3,7.023,0.2352
1874,113700,38,3.01E-03,7.742,9.396,10.12,5.014,2.75,11.92,12.42,6.428,3.212,13.64,6.712,3.773,3.488,1.73,1.204,123.8,197,167.8,133.1,59.94,27.67,314.2,266.9,212.4,95.32,44.38,227.4,180.3,81.22,37.45,143.7,64.48,30.11,29.17,13.51,6.483,0.2358
1875,113750,38,2.46E-03,9.037,10.89,11.36,5.723,3.077,13.77,13.85,7.326,3.512,14.81,7.387,4.077,3.924,1.861,1.276,152.1,245.2,206.1,165.5,73.04,34.22,395.7,332.1,267.2,117.6,55.32,279.1,224.1,98.93,46.31,180.5,79.48,37.47,35.24,16.56,7.937,0.2346
1876,113800,38,2.79E-03,12.24,14.11,14.14,7.141,3.692,17.06,16.3,8.721,3.935,16.63,8.304,4.386,4.479,1.974,1.335,175.3,282.5,237.8,189.8,83,38.4,456.3,383.1,306.7,133.6,62.25,322.6,257.4,112.6,52.03,206.2,89.91,42.01,39.51,18.36,8.81,0.2332
1877,113850,38,8.17E-03,9.281,11.58,10.78,5.972,2.479,15.24,13.41,7.931,2.793,12.86,6.971,3.03,4.144,1.435,0.8555,153.5,247.2,207.4,167.7,73.85,35.17,399.4,333.9,271.1,118.9,57.22,280.3,226.4,99.78,47.43,184.1,80.66,38.96,35.63,16.99,8.431,0.2339
1878,113900,38,1.05E-02,9.966,11.52,12.43,5.996,3.411,14.07,14.31,7.392,3.585,15.97,7.527,4.456,3.904,1.865,1.435,132.5,209.7,179.4,141.8,64.32,28.64,333,283.8,225.3,101.8,45.79,243,191.9,87.1,38.68,152.6,68.86,31.14,31.33,13.97,6.537,0.2362
1879,113950,38,3.05E-03,6.553,7.546,7.952,3.882,2.208,9.485,9.237,4.976,2.306,9.95,4.813,2.803,2.63,1.181,0.939,219.9,344.9,298.9,232,107.2,46.13,542,468.7,364.8,168.1,72.83,406.3,315.2,145.8,62.57,245.7,113.1,49.17,52.41,22.51,10.04,0.2362
1880,114000,38,3.04E-03,10.35,12.25,12.63,6.356,3.339,15,14.84,7.807,3.688,15.74,7.741,4.258,4.076,1.915,1.32,228.1,358.8,310.1,240.4,108.7,46.98,565.1,487.7,378.7,171,74.21,421.6,326.7,147.8,63.79,253.9,114.6,49.84,51.87,22.43,9.936,0.235
1881,114050,38,1.82E-03,12.72,15.17,14.6,7.71,3.727,18.42,17.38,9.393,4.29,17.1,8.889,4.458,4.803,2.192,1.298,127.3,200.4,173.5,133.8,60.54,26.51,316.7,273,211.7,95.23,42.24,236.4,182.2,82.48,36.03,141.6,63.61,28.36,28.85,12.62,5.84,0.2349
1882,114100,38,2.22E-03,11.15,13.19,13.27,6.772,3.575,15.87,15.67,8.173,4.102,16.18,8.106,4.529,4.222,2.136,1.432,142.3,226.1,192.9,152.2,67.57,30.85,360.8,306.3,243.2,107.3,49.87,261.6,206.1,91.58,41.68,164.1,72.31,33.8,32.13,14.71,7.245,0.2317
1883,114150,38,2.88E-03,11.69,14.01,14.14,7.245,3.925,17.28,16.9,8.98,4.471,17.44,8.792,4.971,4.68,2.324,1.592,172.3,271.7,234.6,181.3,81.32,35.51,429.7,369.8,287,128.2,56.57,319.5,246.7,110.7,48.26,191.8,85.62,37.93,38.45,16.82,7.681,0.2359
1884,114200,38,4.22E-03,12.26,15.18,14.69,7.877,3.871,19.41,18.23,10.14,4.57,17.87,9.507,4.795,5.311,2.372,1.456,108.3,173.5,146.3,117.3,51.13,23.93,278.9,234.5,188.5,81.93,38.67,197.8,158.4,69.1,32.29,127.5,55.39,26.22,24.19,11.34,5.492,0.2333
1885,114250,38,2.07E-03,13.04,16.6,15.81,8.67,4.411,21.67,20.1,11.37,5.414,19.45,10.55,5.551,5.975,2.84,1.747,182,288.1,247.6,192.6,86,38.3,456.6,391.9,305.4,136.1,60.85,336.9,262,117,52.06,204.3,91.04,40.76,40.66,18.12,8.212,0.232
1886,114300,38,2.73E-03,11.01,14.1,13.2,7.339,3.728,18.78,16.99,9.867,4.551,16.11,8.905,4.622,5.201,2.37,1.502,109,170.7,148,114.6,51.87,22.62,267.9,231.7,179.9,81.2,35.67,201,155.6,70.42,30.67,120.9,54.55,24.03,24.7,10.79,4.87,0.235
1887,114350,38,1.83E-03,12.08,14.06,14.85,7.252,4.673,17.03,17.29,8.854,5.188,18.46,8.953,5.861,4.616,2.666,2.043,131.9,203.9,179.5,136.4,62.79,26.09,315.8,277.3,211.4,97.02,40.67,244.2,185.5,85.42,35.43,141.6,64.92,27.31,29.91,12.43,5.395,0.2338
1888,114400,38,3.59E-03,12.2,14.75,15.86,7.839,4.434,18.53,19.28,9.938,5.069,20.8,10.29,5.815,5.345,2.672,1.863,128.5,201.4,174.7,135.1,61.19,26.84,315.8,273.7,211.8,95.8,42.22,237.5,183.5,83.15,36.45,142.1,64.26,28.36,29.15,12.77,5.743,0.2354
1889,114450,38,2.63E-03,8.921,10.39,11.36,5.432,3.517,12.97,13.25,6.873,3.795,14.67,6.966,4.586,3.655,1.972,1.613,108.4,171.2,147.3,114.8,51.43,23.11,270.8,232.6,181.6,81.16,36.77,200.2,155.9,69.89,31.36,121.9,54.43,24.73,24.41,10.96,5.127,0.2376
1890,114500,38,2.81E-03,13.2,15.42,16.45,8.023,4.734,18.84,19.27,9.897,5.212,20.81,10.09,6.046,5.218,2.703,1.946,200.8,315.3,273.8,209.9,94.57,40.69,496.2,429.7,330.6,148.4,64.54,373.3,286.1,128.9,55.39,220.3,98.81,43.11,44.57,19.14,8.651,0.2339
1891,114550,38,2.66E-03,9.342,10.82,11.16,5.535,3.093,13.11,12.93,6.778,3.362,13.58,6.665,3.81,3.518,1.715,1.208,112.7,178.6,152.7,120.3,53.35,24.21,284.1,241.8,191.5,84.45,38.89,206.9,162.8,72.28,32.72,129.2,56.9,26.3,25.31,11.46,5.498,0.2362
1892,114600,38,4.22E-03,5.641,6.564,6.707,3.367,1.682,8.18,7.742,4.245,1.683,8.257,4.015,2.166,2.216,0.8599,0.747,131.4,207.9,178.4,139.9,63.01,28.7,330.7,282.2,222.6,99.52,46.04,242.2,189.8,85.57,38.9,149.9,66.98,31.09,30.35,13.77,6.61,0.2349
1893,114650,38,2.35E-03,5.868,6.466,7.287,3.328,2.136,7.708,8.061,4.034,2.146,9.296,4.195,2.778,2.126,1.102,0.9696,159.4,253.7,217.1,169.7,76.24,34.49,404.6,345.4,270.8,121.1,55.19,295.7,231.1,103.8,46.92,181.3,81.07,37.01,36.6,16.48,7.654,0.2347
1894,114700,38,5.18E-03,4.348,4.631,5.063,2.305,1.494,5.246,5.497,2.666,1.556,6.209,2.803,1.886,1.373,0.7925,0.6528,140.9,223,192.6,147.9,66.42,28.55,353.9,304.5,234.9,104.8,45.63,263.2,202,90.75,38.93,156,69.6,30.39,31.42,13.44,6.099,0.2339
1895,114750,38,9.40E-03,4.817,5.59,5.986,2.906,1.657,6.733,7.04,3.541,1.891,7.656,3.705,2.19,1.874,0.9983,0.7223,163.2,255.8,222.2,170.9,77.44,33.69,401.4,348.2,268.2,121.3,52.98,302.7,232.6,105.4,45.8,179.4,81.12,35.54,36.86,16.07,7.195,0.2364
1896,114800,38,2.29E-03,8.181,9.909,9.73,5.113,2.495,12.23,11.84,6.347,2.942,11.76,6.145,3.111,3.302,1.528,0.9758,176.3,275.3,240.1,183.6,83.11,35.53,430.9,374.9,287.4,129.7,55.86,327.1,250,113.2,48.33,191.9,86.61,37.41,39.32,16.86,7.507,0.2362
1897,114850,38,5.57E-03,7.986,9.155,9.206,4.624,2.381,10.85,10.63,5.535,2.605,10.88,5.424,2.894,2.84,1.323,0.9081,169.1,261.2,229.9,175.3,81.63,34.16,404.5,355.2,271.5,126,53.15,312.8,238.2,111,46.39,182.4,84.62,35.77,39.5,16.51,7.15,0.2344
1898,114900,38,1.38E-02,5.165,6.112,6.05,3.123,1.59,7.627,7.215,3.953,1.71,7.375,3.743,1.998,2.065,0.8753,0.6889,202.6,315.4,275.1,212.2,97.77,42.25,491.9,428.2,331.1,152.1,66.1,373.6,288.1,132.8,57.31,222.9,102.4,44.58,47.27,20.41,9.036,0.236
1899,114950,38,5.57E-03,12.9,15.28,15.1,7.799,4.105,18.42,17.89,9.443,4.704,17.95,9.177,4.982,4.852,2.411,1.518,147.9,233.7,200.8,157,70.52,31.53,370,317.3,248.6,111.3,50.04,272.8,213.1,95.77,42.77,167.1,74.81,33.68,33.7,15.03,6.861,0.2327
