  ,Itt,par,par1,par2,par3,par4,par5,par6,par7,par8,par9,par10,par11,par12,par13,par14,par15,par16,par17,par18,par19,par20,par21,par22,par23,par24,par25,par26,par27,par28
3321,186050,28,4.41E-04,8.33E-03,0.2366,0.4108,0.2756,0.1635,0.7162,0.4767,0.2881,0.3228,0.1884,0.1194,1.129,1.542,1.402,0.7202,0.2723,2.158,1.877,1.016,0.3257,1.768,0.8683,0.3718,0.4825,0.1439,0.1077,0.243
3322,186100,28,6.45E-04,7.77E-03,9.73E-02,0.1689,0.1154,6.90E-02,0.2976,0.1972,0.126,0.1392,7.79E-02,5.79E-02,0.9998,1.345,1.263,0.6158,0.2652,1.865,1.657,0.8665,0.3073,1.632,0.743,0.3749,0.4127,0.1269,0.1162,0.2429
3323,186150,28,1.39E-04,7.89E-03,0.116,0.1967,0.1418,7.70E-02,0.3366,0.2384,0.1349,0.1749,9.16E-02,5.77E-02,0.5254,0.6753,0.6768,0.3163,0.1649,0.9123,0.8416,0.4295,0.1729,0.8942,0.387,0.239,0.2099,7.70E-02,8.76E-02,0.2412
3324,186200,28,3.30E-05,8.51E-03,0.1922,0.3222,0.2356,0.1205,0.5438,0.3931,0.2077,0.2903,0.1454,8.51E-02,0.4694,0.6104,0.5784,0.3134,0.1284,0.8332,0.7296,0.4246,0.1341,0.7312,0.3693,0.18,0.2256,6.76E-02,6.46E-02,0.2408
3325,186250,28,1.29E-05,8.08E-03,0.144,0.2496,0.1719,0.1026,0.4373,0.2957,0.1851,0.2069,0.1194,8.54E-02,0.5271,0.6186,0.7083,0.2966,0.2119,0.7948,0.7973,0.3714,0.1927,0.9744,0.3798,0.3158,0.1839,9.63E-02,0.1332,0.243
3326,186300,28,1.20E-07,8.56E-03,0.2268,0.3909,0.268,0.1557,0.6785,0.46,0.2762,0.318,0.1814,0.1207,0.5359,0.685,0.6983,0.3133,0.1745,0.979,0.8363,0.4417,0.136,0.9447,0.3803,0.2766,0.2065,6.51E-02,0.1326,0.2409
3327,186350,28,1.16E-04,7.14E-03,0.2899,0.492,0.3425,0.1853,0.839,0.5791,0.3204,0.4061,0.2161,0.1279,0.505,0.7704,0.6052,0.3253,6.20E-02,1.281,0.8698,0.5332,7.02E-03,0.7566,0.3657,0.1211,0.2294,6.07E-03,8.27E-02,0.2398
3328,186400,28,2.15E-04,7.27E-03,0.3652,0.6315,0.4267,0.2522,1.099,0.7338,0.4461,0.5011,0.2892,0.1895,0.4995,0.7544,0.5911,0.3331,5.74E-02,1.204,0.8577,0.5285,3.28E-02,0.7209,0.377,9.87E-02,0.2363,1.51E-02,5.35E-02,0.242
3329,186450,28,9.21E-05,6.59E-03,0.4629,0.7913,0.5344,0.2931,1.359,0.9098,0.5116,0.6195,0.3329,0.2025,0.8682,1.321,1.013,0.5947,9.86E-02,2.068,1.511,0.9275,9.97E-02,1.202,0.6789,0.1439,0.42,4.60E-02,5.72E-02,0.2397
3330,186500,28,2.98E-04,9.11E-03,0.487,0.855,0.5492,0.3446,1.508,0.9603,0.6161,0.6218,0.3828,0.2615,0.7383,1.074,0.9012,0.4702,0.1334,1.608,1.288,0.7002,0.1528,1.115,0.5621,0.1851,0.3098,6.95E-02,6.33E-02,0.2429
3331,186550,28,2.48E-04,9.04E-03,0.4307,0.7253,0.4985,0.2515,1.228,0.8354,0.4334,0.58,0.2854,0.1625,0.8357,1.153,1.024,0.5483,0.2092,1.668,1.37,0.7873,0.2178,1.281,0.6504,0.2957,0.3775,0.1086,0.118,0.2428
3332,186600,28,1.27E-03,7.30E-03,0.5311,0.8837,0.6222,0.2952,1.476,1.032,0.4993,0.731,0.3414,0.1771,2.184,2.995,2.69,1.421,0.5787,4.162,3.661,1.967,0.7445,3.331,1.736,0.7375,0.9375,0.36,0.197,0.2423
3333,186650,28,7.50E-05,8.22E-03,0.5586,0.9567,0.6378,0.3518,1.647,1.087,0.6159,0.7315,0.3942,0.2429,1.972,2.737,2.428,1.273,0.4902,3.852,3.349,1.777,0.633,3.004,1.557,0.6219,0.8335,0.3078,0.1636,0.2396
3334,186700,28,1.95E-03,7.49E-03,0.8695,1.514,0.9726,0.58,2.642,1.691,1.017,1.09,0.6453,0.3987,2.175,3.066,2.673,1.397,0.5046,4.416,3.727,1.994,0.6305,3.307,1.7,0.6565,0.9115,0.3024,0.1879,0.2431
3335,186750,28,5.29E-04,7.59E-03,0.8987,1.576,1.009,0.6222,2.77,1.765,1.1,1.135,0.693,0.4456,3.314,4.862,3.983,2.185,0.6003,7.201,5.816,3.219,0.8212,4.803,2.612,0.7443,1.454,0.3848,0.1608,0.2426
3336,186800,28,2.03E-05,8.72E-03,0.8741,1.552,0.9673,0.6321,2.765,1.712,1.136,1.075,0.6911,0.478,5.823,8.407,6.965,3.93,1.193,12.24,10.01,5.704,1.631,8.362,4.676,1.47,2.675,0.7794,0.3253,0.2414
3337,186850,28,5.30E-05,8.11E-03,0.9743,1.744,1.078,0.7339,3.127,1.924,1.323,1.198,0.8055,0.5685,6.557,9.427,7.935,4.316,1.382,13.7,11.34,6.249,1.861,9.643,5.192,1.731,2.867,0.8721,0.4004,0.2418
3338,186900,28,2.29E-04,8.96E-03,0.9826,1.76,1.085,0.7418,3.156,1.939,1.336,1.201,0.8141,0.5724,5.989,8.784,7.172,3.989,1.137,12.98,10.47,5.885,1.586,8.618,4.753,1.402,2.678,0.7293,0.2844,0.2423
3339,186950,28,1.60E-03,7.22E-03,0.8537,1.548,0.9281,0.6686,2.815,1.678,1.226,1.012,0.72,0.5456,4.95,7.195,5.91,3.343,1.013,10.56,8.541,4.894,1.39,7.091,3.964,1.25,2.284,0.6567,0.2756,0.2426
3340,187000,28,2.04E-04,7.77E-03,1.068,1.93,1.174,0.8346,3.498,2.114,1.524,1.296,0.9071,0.6766,2.883,4.119,3.418,2.004,0.664,5.934,4.863,2.876,0.9089,4.069,2.361,0.805,1.409,0.4509,0.187,0.2414
3341,187050,28,3.10E-04,7.86E-03,0.7214,1.28,0.8073,0.5264,2.281,1.426,0.949,0.9083,0.58,0.4077,2.673,3.905,3.21,1.778,0.55,5.756,4.667,2.61,0.7577,3.871,2.121,0.6807,1.197,0.354,0.1538,0.2413
3342,187100,28,8.61E-05,7.60E-03,1.148,2.026,1.298,0.8247,3.584,2.287,1.468,1.473,0.926,0.6121,2.782,3.951,3.443,1.753,0.6783,5.669,4.863,2.505,0.91,4.283,2.151,0.8638,1.125,0.4129,0.214,0.2403
3343,187150,28,6.38E-05,7.51E-03,1.181,2.105,1.321,0.878,3.763,2.348,1.582,1.481,0.9735,0.6803,2.136,3.014,2.678,1.307,0.539,4.312,3.751,1.864,0.7098,3.376,1.623,0.7004,0.8148,0.3141,0.1814,0.2418
3344,187200,28,1.32E-04,9.20E-03,1.01,1.816,1.115,0.7719,3.273,2,1.401,1.234,0.8458,0.6111,1.711,2.348,2.161,1.049,0.5002,3.276,2.942,1.454,0.6388,2.745,1.312,0.6537,0.6547,0.2934,0.1897,0.2392
3345,187250,28,3.82E-05,8.90E-03,0.784,1.403,0.8597,0.5815,2.518,1.536,1.052,0.9456,0.6332,0.4507,2.242,3.116,2.782,1.427,0.6168,4.397,3.834,2.004,0.7967,3.472,1.754,0.7952,0.9224,0.3732,0.2253,0.2416
3346,187300,28,5.93E-05,7.94E-03,0.4305,0.784,0.465,0.3403,1.435,0.8438,0.6313,0.5049,0.3638,0.2898,1.829,2.547,2.26,1.173,0.4936,3.649,3.106,1.657,0.5953,2.815,1.435,0.6483,0.7654,0.2965,0.217,0.2434
3347,187350,28,2.34E-05,6.65E-03,0.3085,0.5715,0.3253,0.2561,1.065,0.5982,0.483,0.3483,0.266,0.2263,2.184,3.238,2.586,1.487,0.4186,4.879,3.799,2.225,0.5497,3.083,1.744,0.5272,1.028,0.2669,0.1449,0.2414
3348,187400,28,3.07E-05,7.22E-03,0.4461,0.7994,0.4944,0.3353,1.438,0.883,0.6091,0.5507,0.3684,0.2664,1.573,2.269,1.895,1.05,0.3674,3.359,2.703,1.528,0.452,2.299,1.253,0.4712,0.7134,0.2334,0.157,0.2441
3349,187450,28,2.01E-05,7.42E-03,0.3783,0.6762,0.41,0.271,1.214,0.7296,0.4936,0.4477,0.2903,0.2103,1.646,2.565,1.921,1.118,0.2095,4.088,2.955,1.761,0.2413,2.261,1.292,0.2797,0.7703,0.1241,0.1054,0.2405
3350,187500,28,8.78E-05,7.03E-03,0.2944,0.513,0.3345,0.1979,0.9017,0.5768,0.356,0.3863,0.2182,0.1505,1.234,1.733,1.523,0.7908,0.3282,2.479,2.121,1.121,0.4217,1.891,0.9678,0.4222,0.5143,0.2008,0.1228,0.2423
3351,187550,28,2.43E-05,7.54E-03,0.1917,0.3342,0.2126,0.1244,0.5877,0.3666,0.2238,0.2399,0.1334,9.13E-02,1.226,1.797,1.504,0.774,0.265,2.697,2.181,1.146,0.3331,1.856,0.9432,0.3464,0.4934,0.1574,0.1068,0.2415
3352,187600,28,1.04E-04,9.50E-03,0.1997,0.3474,0.2263,0.1323,0.6091,0.3904,0.2369,0.2597,0.146,9.82E-02,1.419,2.099,1.75,0.8759,0.2879,3.138,2.577,1.303,0.3972,2.167,1.076,0.367,0.5449,0.1716,8.47E-02,0.2428
3353,187650,28,3.83E-04,7.52E-03,0.2537,0.4365,0.2879,0.1584,0.7573,0.4916,0.2827,0.3297,0.1747,0.1161,0.9944,1.475,1.224,0.6151,0.1917,2.217,1.805,0.9177,0.258,1.514,0.7524,0.2459,0.3855,0.1144,6.11E-02,0.2425
3354,187700,28,1.09E-04,8.07E-03,0.1598,0.2754,0.1819,0.1009,0.4791,0.3109,0.1812,0.2092,0.1112,7.61E-02,0.4177,0.5891,0.5248,0.2551,0.1095,0.864,0.724,0.3703,0.1261,0.6684,0.3136,0.1513,0.1614,5.80E-02,5.34E-02,0.2424
3355,187750,28,4.36E-05,9.93E-03,0.1735,0.3085,0.1901,0.1227,0.555,0.3343,0.2286,0.2111,0.1287,0.1037,0.4635,0.6345,0.5895,0.2794,0.1369,0.8991,0.7931,0.3909,0.1615,0.7582,0.3485,0.1856,0.1748,7.59E-02,6.27E-02,0.2392
3356,187800,28,2.83E-04,8.40E-03,0.1692,0.287,0.1948,9.90E-02,0.4934,0.3267,0.1783,0.2268,0.1082,7.49E-02,0.4148,0.5374,0.5455,0.2362,0.1482,0.7248,0.6924,0.3156,0.1675,0.7283,0.3008,0.2071,0.1443,7.63E-02,7.41E-02,0.2417
3357,187850,28,8.02E-05,6.69E-03,0.2264,0.3803,0.2654,0.1298,0.6449,0.4424,0.2281,0.3134,0.147,9.16E-02,0.4805,0.6733,0.6124,0.2829,0.1282,0.9613,0.8479,0.4038,0.1641,0.7897,0.3514,0.1717,0.1762,6.96E-02,4.79E-02,0.2441
3358,187900,28,2.33E-04,6.61E-03,0.3355,0.5712,0.3876,0.2025,0.9782,0.656,0.3533,0.4506,0.2286,0.1353,0.7938,1.155,0.9676,0.5118,0.1773,1.722,1.382,0.7658,0.2226,1.2,0.6048,0.2386,0.3483,9.64E-02,7.06E-02,0.2392
3359,187950,28,2.90E-04,5.85E-03,0.4088,0.6944,0.4727,0.2438,1.184,0.8004,0.4204,0.5483,0.2782,0.155,0.7953,1.175,0.9694,0.508,0.1661,1.792,1.393,0.7832,0.1963,1.215,0.5883,0.2362,0.3545,7.75E-02,7.69E-02,0.2396
3360,188000,28,2.92E-04,6.58E-03,0.439,0.7546,0.501,0.2728,1.302,0.8577,0.4763,0.5742,0.3065,0.1802,0.5291,0.7606,0.6616,0.323,0.1281,1.152,0.9166,0.4905,0.1338,0.853,0.3812,0.1898,0.2185,5.55E-02,7.44E-02,0.2399
3361,188050,28,1.68E-05,8.54E-03,0.2034,0.3573,0.2283,0.1395,0.6356,0.3958,0.2561,0.2599,0.149,0.1113,0.6394,0.8911,0.7992,0.3991,0.1756,1.299,1.084,0.5768,0.1967,1.018,0.4826,0.2447,0.2638,9.18E-02,8.88E-02,0.2445
3362,188100,28,3.23E-05,7.51E-03,0.4122,0.7401,0.4493,0.3051,1.336,0.8018,0.5575,0.4931,0.3258,0.2397,0.8456,1.165,1.058,0.5305,0.2412,1.654,1.43,0.7506,0.2883,1.343,0.6474,0.3268,0.3474,0.1327,0.1077,0.2428
3363,188150,28,2.61E-05,6.93E-03,0.2856,0.5091,0.3125,0.2058,0.9169,0.5508,0.3805,0.3462,0.2162,0.1679,0.4069,0.5194,0.5315,0.2386,0.1499,0.7019,0.6537,0.3244,0.1564,0.718,0.289,0.2198,0.1627,6.80E-02,8.71E-02,0.2413
3364,188200,28,2.13E-04,7.51E-03,0.1814,0.3297,0.1954,0.1402,0.6041,0.3519,0.262,0.2126,0.1464,0.1187,0.383,0.5465,0.4523,0.2683,8.73E-02,0.8251,0.6128,0.4103,8.29E-02,0.562,0.2911,0.1339,0.2121,3.48E-02,5.86E-02,0.2411
3365,188250,28,4.54E-05,8.53E-03,0.1268,0.2294,0.1368,9.65E-02,0.4209,0.2435,0.1831,0.1501,9.85E-02,8.58E-02,0.6836,0.9195,0.8216,0.4767,0.1997,1.316,1.052,0.6848,0.1975,1.028,0.5377,0.2886,0.3642,9.90E-02,0.1229,0.2459
3366,188300,28,1.88E-05,7.04E-03,0.2181,0.4171,0.2228,0.1991,0.8032,0.4221,0.3888,0.2304,0.1979,0.1933,0.7671,1.048,0.9311,0.5176,0.2094,1.491,1.226,0.7473,0.2323,1.168,0.5934,0.2963,0.3816,0.1039,0.1062,0.2418
3367,188350,28,4.67E-06,9.91E-03,0.1329,0.2483,0.1407,0.1133,0.4691,0.2592,0.2194,0.1514,0.1148,0.1078,0.59,0.8487,0.6938,0.4132,0.1222,1.286,0.9472,0.64,0.1175,0.8578,0.4477,0.1899,0.3245,4.42E-02,7.79E-02,0.2434
3368,188400,28,2.13E-04,9.77E-03,0.1166,0.2142,0.1255,9.39E-02,0.3968,0.2285,0.1772,0.1366,9.82E-02,8.24E-02,0.4663,0.6672,0.5591,0.314,0.1007,0.9817,0.7806,0.4658,0.1203,0.6866,0.3613,0.1381,0.2258,5.28E-02,4.27E-02,0.242
3369,188450,28,2.89E-04,1.16E-02,0.1566,0.2722,0.178,0.1031,0.4786,0.3057,0.187,0.2049,0.112,7.91E-02,0.5684,0.7949,0.7016,0.3616,0.1372,1.167,0.9434,0.5378,0.1442,0.8948,0.4207,0.2027,0.2532,5.89E-02,7.49E-02,0.2419
3370,188500,28,1.81E-04,8.70E-03,0.136,0.2332,0.156,8.47E-02,0.4084,0.262,0.1577,0.1828,8.92E-02,7.09E-02,0.3939,0.5569,0.4757,0.2613,8.61E-02,0.8448,0.6323,0.4043,7.33E-02,0.6043,0.2891,0.1381,0.1973,2.75E-02,5.98E-02,0.2417
3371,188550,28,1.01E-03,7.31E-03,0.1118,0.1896,0.1302,6.73E-02,0.3339,0.2126,0.1321,0.1573,6.64E-02,6.67E-02,0.2398,0.2968,0.3159,0.1377,8.77E-02,0.4093,0.3616,0.1959,7.30E-02,0.4388,0.161,0.1407,9.78E-02,2.86E-02,6.24E-02,0.2429
3372,188600,28,2.76E-04,8.05E-03,0.1499,0.2523,0.1748,8.65E-02,0.4357,0.2866,0.1619,0.2089,9.00E-02,7.37E-02,0.5331,0.6963,0.6601,0.3501,0.1646,0.938,0.8432,0.4733,0.1906,0.8317,0.4208,0.2202,0.2416,9.44E-02,7.18E-02,0.2424
3373,188650,28,2.34E-04,8.30E-03,0.1167,0.1995,0.1347,7.21E-02,0.3501,0.2241,0.1364,0.1599,7.44E-02,6.35E-02,0.413,0.5928,0.4747,0.3024,8.08E-02,0.8889,0.6549,0.4566,8.33E-02,0.566,0.3293,0.1158,0.2382,3.95E-02,4.41E-02,0.2406
3374,188700,28,6.36E-05,1.07E-02,0.205,0.3506,0.2376,0.1278,0.6096,0.3998,0.2329,0.2799,0.1387,0.1005,0.3587,0.4791,0.4308,0.2499,0.1011,0.7168,0.5179,0.3844,6.79E-02,0.5633,0.2581,0.1718,0.213,2.58E-02,8.72E-02,0.2433
3375,188750,28,1.82E-03,7.65E-03,0.1479,0.2464,0.1776,8.37E-02,0.43,0.2832,0.1677,0.2217,8.21E-02,8.87E-02,0.3819,0.4772,0.4765,0.2521,0.1328,0.6987,0.5246,0.3754,7.74E-02,0.6481,0.267,0.2277,0.2093,3.45E-02,0.123,0.2429
3376,188800,28,6.33E-05,7.50E-03,0.1219,0.2123,0.1409,8.24E-02,0.3809,0.2381,0.1597,0.1676,8.48E-02,7.95E-02,0.4262,0.4755,0.5696,0.2503,0.1991,0.6644,0.55,0.3491,0.1076,0.8201,0.2844,0.3396,0.1907,5.67E-02,0.1911,0.2424
3377,188850,28,1.56E-03,8.73E-03,0.101,0.1838,0.1098,7.88E-02,0.3415,0.1954,0.1538,0.1223,7.94E-02,7.67E-02,0.4032,0.4965,0.5181,0.2492,0.1487,0.6818,0.596,0.3403,0.1243,0.6937,0.2969,0.2267,0.1742,6.34E-02,0.1043,0.2396
3378,188900,28,5.38E-04,9.81E-03,0.1306,0.2386,0.1391,0.1017,0.4452,0.2483,0.1992,0.1519,0.1001,9.85E-02,0.2843,0.3497,0.3618,0.1803,0.104,0.5168,0.3975,0.2574,5.67E-02,0.4892,0.2065,0.1721,0.1332,3.58E-02,9.70E-02,0.2406
3379,188950,28,6.27E-05,8.76E-03,6.87E-02,0.1224,7.43E-02,4.85E-02,0.2246,0.1282,9.60E-02,8.30E-02,4.67E-02,4.81E-02,0.4735,0.6071,0.5961,0.3005,0.1514,0.8673,0.7112,0.4281,0.1217,0.7848,0.3497,0.2341,0.2154,6.11E-02,0.1076,0.2404
3380,189000,28,5.63E-04,6.07E-03,6.51E-02,0.1184,7.08E-02,5.00E-02,0.2239,0.1234,0.1032,8.04E-02,4.69E-02,5.61E-02,0.4956,0.5865,0.6499,0.2959,0.1997,0.7421,0.74,0.3737,0.1967,0.8732,0.3699,0.2865,0.1931,9.93E-02,0.1135,0.2413
3381,189050,28,1.28E-04,8.51E-03,7.15E-02,0.1258,7.79E-02,4.83E-02,0.2333,0.1302,0.1022,8.92E-02,4.28E-02,5.77E-02,0.448,0.5719,0.5674,0.283,0.1534,0.7672,0.7041,0.3767,0.1667,0.7358,0.3419,0.2107,0.1956,8.41E-02,7.58E-02,0.2434
3382,189100,28,6.03E-05,7.21E-03,7.56E-02,0.1307,8.24E-02,4.69E-02,0.2346,0.1377,9.37E-02,9.28E-02,4.44E-02,4.74E-02,0.5013,0.5966,0.6626,0.2919,0.2009,0.7478,0.7717,0.3581,0.2094,0.8877,0.3752,0.2791,0.1806,0.108,0.104,0.2443
3383,189150,28,3.58E-05,7.32E-03,7.84E-02,0.1284,8.95E-02,3.81E-02,0.219,0.142,7.51E-02,0.1047,3.71E-02,3.70E-02,0.2657,0.341,0.3404,0.1623,8.99E-02,0.4766,0.4249,0.2122,8.45E-02,0.4448,0.2,0.1249,0.1081,5.14E-02,5.50E-02,0.2421
3384,189200,28,5.72E-04,7.07E-03,0.1554,0.2632,0.1667,8.60E-02,0.4531,0.2786,0.1563,0.1812,8.72E-02,6.31E-02,0.7071,0.9314,0.8713,0.4708,0.2226,1.256,1.134,0.6296,0.2699,1.088,0.566,0.2868,0.3287,0.1388,8.91E-02,0.2429
3385,189250,28,1.18E-03,6.16E-03,7.55E-02,0.116,8.41E-02,2.36E-02,0.1855,0.127,4.76E-02,9.51E-02,2.35E-02,2.49E-02,0.7223,0.896,0.9433,0.4288,0.2763,1.143,1.148,0.5519,0.3164,1.253,0.5395,0.3813,0.2748,0.1458,0.1289,0.2402
3386,189300,28,3.13E-04,1.03E-02,5.43E-02,9.19E-02,5.73E-02,2.97E-02,0.1612,9.53E-02,5.88E-02,6.17E-02,2.92E-02,2.95E-02,0.8977,1.103,1.165,0.5454,0.3493,1.378,1.414,0.6854,0.4102,1.527,0.6924,0.4679,0.3466,0.1988,0.152,0.2408
3387,189350,28,2.10E-05,7.17E-03,6.27E-02,0.1046,7.11E-02,3.40E-02,0.1794,0.1178,6.43E-02,8.20E-02,3.78E-02,3.08E-02,1.909,2.266,2.538,1.106,0.8145,2.715,2.993,1.33,0.9444,3.39,1.455,1.1,0.6566,0.4569,0.367,0.2407
3388,189400,28,4.33E-05,1.15E-02,5.13E-02,8.62E-02,5.62E-02,2.78E-02,0.1502,9.29E-02,5.53E-02,6.27E-02,2.86E-02,2.86E-02,0.6824,0.8035,0.9102,0.3935,0.2963,0.9702,1.055,0.4775,0.3284,1.227,0.5122,0.4094,0.239,0.1586,0.146,0.2435
3389,189450,28,6.20E-05,9.05E-03,4.83E-02,8.11E-02,5.32E-02,2.62E-02,0.1408,8.84E-02,5.12E-02,5.94E-02,2.75E-02,2.58E-02,0.7814,0.9299,1.072,0.409,0.3343,1.14,1.254,0.5057,0.3702,1.489,0.5451,0.4777,0.2291,0.1588,0.1663,0.2429
3390,189500,28,4.57E-04,7.80E-03,8.30E-02,0.1371,9.38E-02,4.23E-02,0.2292,0.1546,7.45E-02,0.1065,4.75E-02,2.92E-02,0.8246,0.9622,1.122,0.4484,0.3642,1.155,1.286,0.5433,0.3978,1.546,0.5926,0.5156,0.2606,0.1805,0.1842,0.2431
3391,189550,28,6.45E-05,9.40E-03,0.1385,0.2284,0.157,6.99E-02,0.3804,0.2588,0.1214,0.1785,7.91E-02,4.55E-02,0.5744,0.711,0.7505,0.3393,0.2144,0.9283,0.8996,0.4433,0.2249,1.001,0.4256,0.3049,0.2162,0.1066,0.1139,0.2401
3392,189600,28,2.39E-05,6.45E-03,0.1408,0.2373,0.1581,7.90E-02,0.4038,0.2664,0.139,0.178,8.84E-02,5.38E-02,0.6092,0.769,0.7829,0.3719,0.2134,1.014,0.963,0.4896,0.2346,1.023,0.464,0.295,0.239,0.1137,0.1032,0.2411
3393,189650,28,5.77E-07,7.03E-03,8.51E-02,0.1427,9.52E-02,4.62E-02,0.2434,0.1591,8.42E-02,0.1068,5.10E-02,3.58E-02,0.6367,0.8271,0.7972,0.4084,0.2014,1.112,1.012,0.5505,0.2314,1.014,0.4977,0.2711,0.274,0.1133,8.78E-02,0.2422
3394,189700,28,5.01E-05,7.66E-03,0.1381,0.238,0.1541,8.55E-02,0.4132,0.265,0.1521,0.1723,9.46E-02,6.05E-02,0.7544,1.019,0.9241,0.4984,0.2049,1.409,1.228,0.6906,0.2507,1.146,0.598,0.2678,0.3404,0.1213,7.69E-02,0.241
3395,189750,28,4.16E-05,7.63E-03,0.2613,0.4496,0.2906,0.1607,0.7779,0.499,0.2831,0.3236,0.1772,0.1091,0.8255,1.069,1.031,0.5339,0.2613,1.407,1.32,0.7035,0.3198,1.297,0.6575,0.3381,0.3534,0.159,9.79E-02,0.2409
3396,189800,28,1.76E-04,8.43E-03,0.1445,0.2511,0.1601,9.24E-02,0.4414,0.2769,0.1688,0.1778,0.1006,7.20E-02,0.6582,0.8695,0.809,0.4381,0.1976,1.166,1.059,0.5865,0.2466,1.001,0.5327,0.2513,0.2966,0.1251,7.16E-02,0.2411
3397,189850,28,3.84E-04,7.65E-03,0.1268,0.2275,0.1383,9.23E-02,0.4157,0.2466,0.1771,0.1516,9.81E-02,8.52E-02,0.8703,1.11,1.1,0.5508,0.291,1.442,1.388,0.7143,0.3493,1.4,0.6883,0.3804,0.3553,0.1744,0.1158,0.2403
3398,189900,28,3.11E-04,8.55E-03,0.1139,0.2037,0.1257,8.23E-02,0.371,0.2233,0.158,0.1391,8.88E-02,7.68E-02,1.66,2.184,2.072,1.066,0.5031,2.887,2.716,1.41,0.6502,2.593,1.324,0.6352,0.6898,0.3169,0.1619,0.2407
3399,189950,28,4.25E-04,6.99E-03,0.1103,0.2032,0.1219,8.96E-02,0.3797,0.2233,0.1738,0.1353,9.72E-02,8.67E-02,0.9937,1.344,1.21,0.6665,0.2723,1.83,1.629,0.9068,0.3572,1.479,0.8069,0.3376,0.4515,0.1781,8.37E-02,0.2427
3400,190000,28,1.32E-04,6.89E-03,9.31E-02,0.1829,0.1008,9.42E-02,0.3643,0.197,0.1928,0.1096,0.1005,0.1078,0.8275,1.156,0.9815,0.5778,0.1957,1.634,1.358,0.8194,0.2591,1.176,0.6742,0.2426,0.4146,0.1274,5.82E-02,0.2424
3401,190050,28,2.45E-04,7.70E-03,6.67E-02,0.1194,7.40E-02,4.86E-02,0.2174,0.1314,9.26E-02,8.26E-02,5.23E-02,4.42E-02,1.306,1.852,1.543,0.9102,0.2824,2.659,2.165,1.311,0.3718,1.842,1.059,0.3529,0.6495,0.1804,8.50E-02,0.2406
3402,190100,28,7.47E-05,7.14E-03,7.79E-02,0.1416,8.57E-02,5.99E-02,0.2613,0.1544,0.1146,9.50E-02,6.38E-02,5.48E-02,1.726,2.545,1.953,1.286,0.296,3.781,2.865,1.91,0.414,2.222,1.446,0.3483,0.9675,0.2104,7.02E-02,0.2423
3403,190150,28,5.38E-06,7.22E-03,7.40E-02,0.134,8.15E-02,5.62E-02,0.2504,0.145,0.1134,9.08E-02,5.80E-02,6.05E-02,1.394,1.941,1.65,0.9797,0.3377,2.725,2.284,1.377,0.4519,1.964,1.15,0.4118,0.6979,0.2275,9.78E-02,0.2459
3404,190200,28,8.77E-05,7.77E-03,5.85E-02,0.108,6.36E-02,4.72E-02,0.2124,0.1125,0.107,7.11E-02,4.40E-02,6.81E-02,1.307,1.813,1.559,0.9049,0.3194,2.54,2.147,1.267,0.4202,1.871,1.07,0.3941,0.6359,0.2113,9.84E-02,0.2407
3405,190250,28,3.22E-04,8.55E-03,0.1126,0.1988,0.1262,7.73E-02,0.3633,0.2176,0.1551,0.1437,7.89E-02,8.09E-02,0.5287,0.7144,0.6589,0.334,0.1417,0.9929,0.8722,0.466,0.1671,0.8342,0.4047,0.192,0.2215,7.72E-02,5.97E-02,0.242
3406,190300,28,1.18E-05,8.40E-03,8.01E-02,0.1438,8.98E-02,5.94E-02,0.2739,0.1546,0.13,0.1035,5.67E-02,7.91E-02,0.6697,0.9284,0.8206,0.4333,0.1568,1.315,1.121,0.6134,0.1926,1.018,0.5202,0.2064,0.2903,9.08E-02,5.87E-02,0.2412
3407,190350,28,4.10E-05,6.65E-03,0.1109,0.2146,0.1172,0.105,0.4257,0.2229,0.2194,0.1254,0.1052,0.1244,0.4716,0.603,0.6116,0.2772,0.1545,0.8164,0.7576,0.3718,0.1587,0.81,0.3448,0.2206,0.1768,7.67E-02,8.45E-02,0.2399
3408,190400,28,4.80E-05,9.74E-03,0.1025,0.1986,0.1094,9.86E-02,0.3978,0.2083,0.2114,0.1182,9.95E-02,0.1268,0.4993,0.6469,0.6423,0.3,0.1652,0.8792,0.8082,0.407,0.1788,0.8438,0.3702,0.2327,0.1952,8.41E-02,8.56E-02,0.2408
3409,190450,28,7.68E-04,9.13E-03,5.96E-02,0.1178,6.42E-02,6.20E-02,0.2466,0.1228,0.1437,7.08E-02,6.03E-02,9.74E-02,0.5753,0.7692,0.7202,0.3628,0.1656,1.059,0.9447,0.4997,0.196,0.9165,0.4404,0.2222,0.2427,9.32E-02,6.98E-02,0.243
3410,190500,28,5.37E-05,7.65E-03,5.87E-02,0.1151,6.39E-02,5.99E-02,0.2402,0.1206,0.1397,7.14E-02,5.79E-02,9.55E-02,0.9923,1.259,1.286,0.5879,0.3367,1.65,1.602,0.7688,0.3848,1.688,0.7434,0.4592,0.3661,0.1824,0.1487,0.2431
3411,190550,28,8.54E-05,7.68E-03,6.31E-02,0.1204,6.97E-02,5.92E-02,0.2414,0.1297,0.1311,7.82E-02,6.03E-02,8.41E-02,1.098,1.331,1.442,0.6456,0.4259,1.66,1.721,0.803,0.4799,1.912,0.8309,0.5784,0.3964,0.2364,0.1944,0.2432
