"","Age","leg0","leg1","leg2","leg3","leg4","leg5"
"154",5040,0.707106781186547,0.80104934831558,0.224015841843046,-0.52681040908833,-0.909131575086668,-0.654967794898277
"155",5070,0.707106781186547,0.814289833411705,0.257833040487944,-0.491179235079204,-0.907452412434111,-0.708037354434243
"156",5100,0.707106781186547,0.82753031850783,0.292204619438495,-0.453367465131879,-0.901878722493948,-0.757984988620368
"157",5130,0.707106781186547,0.840770803603956,0.327130578694702,-0.413339642401832,-0.892221871118323,-0.804337212354267
"158",5160,0.707106781186547,0.854011288700081,0.362610918256561,-0.37106031004454,-0.878290181673128,-0.846600086238943
"159",5190,0.707106781186547,0.867251773796206,0.398645638124076,-0.326494011215478,-0.859888935037996,-0.884258889314084
"160",5220,0.707106781186547,0.880492258892332,0.435234738297243,-0.279605289070124,-0.836820369606307,-0.916777791787334
"161",5250,0.707106781186547,0.893732743988457,0.472378218776066,-0.230358686763953,-0.808883681285183,-0.943599527765593
"162",5280,0.707106781186547,0.906973229084582,0.510076079560542,-0.178718747452443,-0.775875023495492,-0.964145067986298
"163",5310,0.707106781186547,0.920213714180708,0.548328320650672,-0.124650014291069,-0.737587507171846,-0.977813292548707
"164",5340,0.707106781186547,0.933454199276833,0.587134942046456,-0.0681170304353093,-0.693811200762601,-0.983980663645191
"165",5370,0.707106781186547,0.946694684372958,0.626495943747895,-0.00908433904063796,-0.644333130229856,-0.98200089829251
"166",5400,0.707106781186547,0.959935169469083,0.666411325754987,0.0524835167374662,-0.588937279049458,-0.971204641063113
"167",5430,0.707106781186547,0.973175654565209,0.706881088067734,0.116621993743529,-0.527404588210992,-0.950899136816415
"168",5460,0.707106781186547,0.986416139661334,0.747905230686134,0.183366548822072,-0.459512956217796,-0.920367903430084
"169",5490,0.707106781186547,0.999656624757459,0.78948375361019,0.252752638817621,-0.385037239086943,-0.878870404531331
"170",5520,0.707106781186547,1.01289710985358,0.831616656839898,0.324815720574697,-0.303749250349258,-0.825641722228194
"171",5550,0.707106781186547,1.02613759494971,0.874303940375261,0.399591250937826,-0.215417761049305,-0.759892229840821
"172",5580,0.707106781186547,1.03937808004583,0.917545604216277,0.477114686751528,-0.119808499745396,-0.680807264632765
"173",5610,0.707106781186547,1.05261856514196,0.961341648362949,0.557421484860331,-0.0166841525095831,-0.58754680054226
"174",5640,0.707106781186547,1.06585905023809,1.00569207281527,0.640547102108755,0.0941956370723314,-0.479245120913518
"175",5670,0.707106781186547,1.07909953533421,1.05059687757325,0.726526995341326,0.213074267900808,-0.355010491228
"176",5700,0.707106781186547,1.09234002043034,1.09605606263689,0.815396621402566,0.340198181362555,-0.213924831835725
"177",5730,0.707106781186547,1.10558050552646,1.14206962800617,0.907191437137,0.475816861330547,-0.0550433906865283
"178",5760,0.707106781186547,1.11882099062259,1.18863757368111,1.00194689938915,0.620182834164001,0.122605583938625
"179",5790,0.707106781186547,1.13206147571871,1.23575989966171,1.09969846500354,0.773551668708402,0.320021170696373
"180",5820,0.707106781186547,1.14530196081484,1.28343660594796,1.20048159082469,0.936181976295479,0.538230102449662
"181",5850,0.707106781186547,1.15854244591096,1.33166769253986,1.30433173369713,1.10833541074323,0.778287093536463
"182",5880,0.707106781186547,1.17178293100709,1.38045315943742,1.41128435046538,1.2902766683559,1.04127516703848
"183",5910,0.707106781186547,1.18502341610321,1.42979300664063,1.52137489797397,1.48227348792399,1.32830598204988
"184",5940,0.707106781186547,1.19826390119934,1.4796872341495,1.63463883306741,1.68459665072426,1.64052016094599
"185",5970,0.707106781186547,1.21150438629546,1.53013584196402,1.75111161259024,1.89751998051972,1.979087616652
"186",6000,0.707106781186547,1.22474487139159,1.58113883008419,1.87082869338697,2.12132034355964,2.34520787991172
